timestamp,junction_id,vehicles,pedestrians,congestion,avg_speed,incident
2024-01-01T01:15:00,J002,43,6,0.15985130111524162,44.50997706661378,False
2024-01-01T01:15:00,J003,44,3,0.16541353383458646,51.500939293935154,False
2024-01-01T01:15:00,J004,31,4,0.18452380952380953,46.490487759441756,False
2024-01-01T01:15:00,J005,44,5,0.20276497695852536,49.36075321506572,False
2024-01-01T01:15:00,J006,36,4,0.17475728155339806,12.127853419171466,False
2024-01-01T01:15:00,J007,58,5,0.19661016949152543,29.772876456488746,False
2024-01-01T01:15:00,J008,60,3,0.21818181818181817,32.567129787457844,False
2024-01-01T01:15:00,J009,22,1,0.1732283464566929,32.25203564851547,False
2024-01-01T01:15:00,J010,27,3,0.20930232558139536,48.106787938484956,False
2024-01-01T01:15:00,J011,52,4,0.18181818181818182,44.76794352681677,False
2024-01-01T01:15:00,J012,39,3,0.1989795918367347,26.150472630842383,False
2024-01-01T01:15:00,J013,42,5,0.2048780487804878,45.46304460410571,False
2024-01-01T01:15:00,J014,32,3,0.16842105263157894,42.6187837367086,False
2024-01-01T01:30:00,J000,26,3,0.16049382716049382,35.99037675678131,False
2024-01-01T01:30:00,J001,18,1,0.15789473684210525,14.35420417072202,False
2024-01-01T01:30:00,J002,46,2,0.17100371747211895,57.2452586443245,False
2024-01-01T01:30:00,J003,61,8,0.22932330827067668,44.25240985636042,False
2024-01-01T01:30:00,J004,37,4,0.22023809523809523,58.20768315479431,False
2024-01-01T01:30:00,J005,51,4,0.2350230414746544,58.483080459159126,False
2024-01-01T01:30:00,J006,46,2,0.22330097087378642,51.63772435305845,False
2024-01-01T01:30:00,J007,49,2,0.16610169491525423,46.18832297238712,False
2024-01-01T01:30:00,J008,46,5,0.16727272727272727,38.971596105457124,False
2024-01-01T01:30:00,J009,29,3,0.2283464566929134,11.315696131495692,False
2024-01-01T01:30:00,J010,23,2,0.17829457364341086,38.203142458617464,False
2024-01-01T01:30:00,J011,64,4,0.22377622377622378,17.246843196553023,False
2024-01-01T01:30:00,J012,35,2,0.17857142857142858,28.662741059442812,False
2024-01-01T01:30:00,J013,44,5,0.2146341463414634,32.88373789113457,False
2024-01-01T01:30:00,J014,40,3,0.21052631578947367,57.66938194860555,False
2024-01-01T01:45:00,J000,31,1,0.19135802469135801,48.22119913172982,False
2024-01-01T01:45:00,J001,26,1,0.22807017543859648,49.05721260690109,False
2024-01-01T01:45:00,J002,55,6,0.20446096654275092,45.46616800297858,False
2024-01-01T01:45:00,J003,56,4,0.21052631578947367,39.86940594144386,False
2024-01-01T01:45:00,J004,30,4,0.17857142857142858,23.605043847034395,False
2024-01-01T01:45:00,J005,35,2,0.16129032258064516,38.7865074965663,False
2024-01-01T01:45:00,J006,38,2,0.18446601941747573,27.30551226591284,False
2024-01-01T01:45:00,J007,51,6,0.17288135593220338,14.96191392130585,False
2024-01-01T01:45:00,J008,55,7,0.2,33.94895840937257,False
2024-01-01T01:45:00,J009,27,3,0.2125984251968504,14.144840716578557,False
2024-01-01T01:45:00,J010,27,1,0.20930232558139536,25.891068516666007,False
2024-01-01T01:45:00,J011,51,3,0.17832167832167833,25.04534183036172,False
2024-01-01T01:45:00,J012,37,3,0.18877551020408162,41.663174327909616,False
2024-01-01T01:45:00,J013,37,1,0.18048780487804877,29.640676881470252,False
2024-01-01T01:45:00,J014,32,3,0.16842105263157894,53.489313126255375,False
2024-01-01T02:00:00,J000,32,4,0.19753086419753085,44.10258604490369,True
2024-01-01T02:00:00,J001,21,2,0.18421052631578946,12.69010133901642,False
2024-01-01T02:00:00,J002,63,8,0.2342007434944238,15.100440912610937,False
2024-01-01T02:00:00,J003,60,7,0.22556390977443608,22.939445074523675,False
2024-01-01T02:00:00,J004,33,2,0.19642857142857142,14.01912680330358,False
2024-01-01T02:00:00,J005,47,3,0.21658986175115208,48.04162591703906,False
2024-01-01T02:00:00,J006,40,4,0.1941747572815534,59.104704323233065,False
2024-01-01T02:00:00,J007,53,5,0.17966101694915254,39.57424814855872,False
2024-01-01T02:00:00,J008,53,6,0.19272727272727272,40.88127535947518,False
2024-01-01T02:00:00,J009,25,2,0.1968503937007874,31.91347460204896,False
2024-01-01T02:00:00,J010,25,1,0.1937984496124031,19.981072524687455,False
2024-01-01T02:00:00,J011,47,2,0.16433566433566432,47.46853224787631,False
2024-01-01T02:00:00,J012,37,5,0.18877551020408162,28.782668152890647,False
2024-01-01T02:00:00,J013,36,4,0.17560975609756097,49.78102702419505,False
2024-01-01T02:00:00,J014,43,2,0.22631578947368422,22.581673516914528,False
2024-01-01T02:15:00,J000,27,1,0.16666666666666666,27.22324450933962,False
2024-01-01T02:15:00,J001,19,2,0.16666666666666666,46.5418917591046,False
2024-01-01T02:15:00,J002,54,7,0.20074349442379183,45.39793586423178,False
2024-01-01T02:15:00,J003,56,8,0.21052631578947367,35.232233669371254,False
2024-01-01T02:15:00,J004,28,3,0.16666666666666666,18.324462681903157,False
2024-01-01T02:15:00,J005,42,5,0.1935483870967742,26.492999582739014,False
2024-01-01T02:15:00,J006,37,2,0.1796116504854369,50.870647099472905,False
2024-01-01T02:15:00,J007,52,3,0.17627118644067796,26.85067260951515,False
2024-01-01T02:15:00,J008,62,6,0.22545454545454546,56.10205311247354,False
2024-01-01T02:15:00,J009,30,1,0.23622047244094488,25.824479981200312,False
2024-01-01T02:15:00,J010,27,2,0.20930232558139536,51.15193840673329,False
2024-01-01T02:15:00,J011,59,3,0.2062937062937063,37.45733206565327,False
2024-01-01T02:15:00,J012,36,2,0.1836734693877551,30.37655412571247,False
2024-01-01T02:15:00,J013,37,2,0.18048780487804877,10.515481811419061,False
2024-01-01T02:15:00,J014,30,2,0.15789473684210525,54.26200346395819,False
2024-01-01T02:30:00,J000,31,1,0.19135802469135801,31.86004696037753,False
2024-01-01T02:30:00,J001,23,3,0.20175438596491227,32.80926344197211,True
2024-01-01T02:30:00,J002,62,3,0.23048327137546468,57.293607055534935,False
2024-01-01T02:30:00,J003,43,3,0.16165413533834586,54.885117572522034,False
2024-01-01T02:30:00,J004,28,3,0.16666666666666666,15.459410741977544,False
2024-01-01T02:30:00,J005,39,5,0.17972350230414746,35.463855744780716,False
2024-01-01T02:30:00,J006,41,3,0.19902912621359223,25.924490341114335,True
2024-01-01T02:30:00,J007,67,4,0.2271186440677966,56.72004079425828,False
2024-01-01T02:30:00,J008,52,7,0.1890909090909091,37.40911816444395,False
2024-01-01T02:30:00,J009,25,3,0.1968503937007874,48.75875365163323,False
2024-01-01T02:30:00,J010,23,2,0.17829457364341086,24.031476484309373,False
2024-01-01T02:30:00,J011,68,4,0.23776223776223776,58.4349345940487,False
2024-01-01T02:30:00,J012,32,1,0.16326530612244897,10.98123990401618,False
2024-01-01T02:30:00,J013,47,5,0.22926829268292684,13.15100674289538,False
2024-01-01T02:30:00,J014,39,4,0.20526315789473684,29.806628118549085,False
2024-01-01T02:45:00,J000,26,1,0.16049382716049382,34.00261152804521,False
2024-01-01T02:45:00,J001,18,1,0.15789473684210525,36.34201133157285,False
2024-01-01T02:45:00,J002,47,6,0.17472118959107807,13.143493458463043,False
2024-01-01T02:45:00,J003,45,5,0.16917293233082706,51.667544755362385,False
2024-01-01T02:45:00,J004,30,2,0.17857142857142858,41.395344769973505,False
2024-01-01T02:45:00,J005,42,3,0.1935483870967742,43.94080977965406,False
2024-01-01T02:45:00,J006,45,5,0.21844660194174756,25.874963721091106,False
2024-01-01T02:45:00,J007,69,10,0.23389830508474577,49.21109201792214,False
2024-01-01T02:45:00,J008,45,3,0.16363636363636364,25.380109468991687,False
2024-01-01T02:45:00,J009,25,1,0.1968503937007874,51.12138359511896,False
2024-01-01T02:45:00,J010,28,2,0.21705426356589147,46.85945507674296,False
2024-01-01T02:45:00,J011,68,4,0.23776223776223776,48.680597856972504,False
2024-01-01T02:45:00,J012,41,4,0.20918367346938777,43.616217864259724,False
2024-01-01T02:45:00,J013,34,2,0.16585365853658537,47.8800689868111,True
2024-01-01T02:45:00,J014,34,4,0.17894736842105263,24.294427255252877,False
2024-01-01T03:00:00,J000,29,2,0.17901234567901234,34.4593937924692,True
2024-01-01T03:00:00,J001,18,2,0.15789473684210525,56.278269171837,False
2024-01-01T03:00:00,J002,48,4,0.17843866171003717,39.532025391782646,False
2024-01-01T03:00:00,J003,57,5,0.21428571428571427,26.653677891276725,False
2024-01-01T03:00:00,J004,36,3,0.21428571428571427,40.93974064402465,False
2024-01-01T03:00:00,J005,43,4,0.19815668202764977,18.45856157095202,False
2024-01-01T03:00:00,J006,47,3,0.22815533980582525,34.99283461448111,False
2024-01-01T03:00:00,J007,60,3,0.2033898305084746,34.844738357454304,False
2024-01-01T03:00:00,J008,45,4,0.16363636363636364,25.972245520873518,False
2024-01-01T03:00:00,J009,24,3,0.1889763779527559,24.861402872497525,False
2024-01-01T03:00:00,J010,29,4,0.2248062015503876,10.929194408601502,False
2024-01-01T03:00:00,J011,66,4,0.23076923076923078,29.839614086354356,False
2024-01-01T03:00:00,J012,39,3,0.1989795918367347,36.68221534668103,False
2024-01-01T03:00:00,J013,43,3,0.2097560975609756,52.606132030432995,False
2024-01-01T03:00:00,J014,33,2,0.1736842105263158,37.493417602336955,False
2024-01-01T03:15:00,J000,28,3,0.1728395061728395,21.88907387805112,False
2024-01-01T03:15:00,J001,20,1,0.17543859649122806,51.44683278945242,False
2024-01-01T03:15:00,J002,54,3,0.20074349442379183,10.36906560341362,False
2024-01-01T03:15:00,J003,42,5,0.15789473684210525,13.858521342729704,False
2024-01-01T03:15:00,J004,27,2,0.16071428571428573,41.03059585067196,False
2024-01-01T03:15:00,J005,46,4,0.2119815668202765,52.053578248915336,False
2024-01-01T03:15:00,J006,37,4,0.1796116504854369,31.805539788492318,False
2024-01-01T03:15:00,J007,56,4,0.18983050847457628,48.422190271931946,False
2024-01-01T03:15:00,J008,58,5,0.2109090909090909,12.661273474332827,False
2024-01-01T03:15:00,J009,25,3,0.1968503937007874,15.549492960292469,False
2024-01-01T03:15:00,J010,23,1,0.17829457364341086,10.977254532167333,False
2024-01-01T03:15:00,J011,62,3,0.21678321678321677,39.442484252981366,False
2024-01-01T03:15:00,J012,47,3,0.23979591836734693,24.196187606423727,False
2024-01-01T03:15:00,J013,42,4,0.2048780487804878,50.82978884758828,False
2024-01-01T03:15:00,J014,35,4,0.18421052631578946,36.2541980197965,False
2024-01-01T03:30:00,J000,32,3,0.19753086419753085,30.035794955914326,False
2024-01-01T03:30:00,J001,24,3,0.21052631578947367,27.464073449749467,False
2024-01-01T03:30:00,J002,48,6,0.17843866171003717,11.5544747675936,False
2024-01-01T03:30:00,J003,50,2,0.18796992481203006,48.5494313757915,False
2024-01-01T03:30:00,J004,33,2,0.19642857142857142,54.90590884691826,False
2024-01-01T03:30:00,J005,36,4,0.16589861751152074,28.441004459588306,False
2024-01-01T03:30:00,J006,44,5,0.21359223300970873,44.25611172085512,False
2024-01-01T03:30:00,J007,69,7,0.23389830508474577,16.048642233116436,False
2024-01-01T03:30:00,J008,62,5,0.22545454545454546,40.11267909713662,False
2024-01-01T03:30:00,J009,27,1,0.2125984251968504,35.80449221205194,False
2024-01-01T03:30:00,J010,29,2,0.2248062015503876,37.523623359376515,False
2024-01-01T03:30:00,J011,64,5,0.22377622377622378,57.37685540171106,False
2024-01-01T03:30:00,J012,33,3,0.1683673469387755,48.90666804887435,False
2024-01-01T03:30:00,J013,45,6,0.21951219512195122,49.723856887086,False
2024-01-01T03:30:00,J014,35,2,0.18421052631578946,38.655391070486836,False
2024-01-01T03:45:00,J000,36,4,0.2222222222222222,54.59324144852295,False
2024-01-01T03:45:00,J001,19,2,0.16666666666666666,11.13349662937987,False
2024-01-01T03:45:00,J002,47,5,0.17472118959107807,55.360791846465595,False
2024-01-01T03:45:00,J003,49,2,0.18421052631578946,48.424348998945945,False
2024-01-01T03:45:00,J004,34,3,0.20238095238095238,36.69043650513795,False
2024-01-01T03:45:00,J005,45,3,0.2073732718894009,42.316790476131835,False
2024-01-01T03:45:00,J006,38,2,0.18446601941747573,27.065775736157374,False
2024-01-01T03:45:00,J007,68,6,0.2305084745762712,20.237359485307678,False
2024-01-01T03:45:00,J008,56,3,0.20363636363636364,34.56034472114396,False
2024-01-01T03:45:00,J009,29,2,0.2283464566929134,14.840410216940612,False
2024-01-01T03:45:00,J010,29,1,0.2248062015503876,24.39230798042908,False
2024-01-01T03:45:00,J011,60,7,0.2097902097902098,57.368887122722626,False
2024-01-01T03:45:00,J012,43,4,0.2193877551020408,45.359168164994934,True
2024-01-01T03:45:00,J013,41,4,0.2,40.889925570634105,False
2024-01-01T03:45:00,J014,38,3,0.2,25.91417448818568,False
2024-01-01T04:00:00,J000,32,4,0.19753086419753085,30.35575659288738,True
2024-01-01T04:00:00,J001,24,2,0.21052631578947367,44.853554871233044,False
2024-01-01T04:00:00,J002,47,2,0.17472118959107807,48.900238269472645,False
2024-01-01T04:00:00,J003,52,5,0.19548872180451127,43.76680732851949,False
2024-01-01T04:00:00,J004,30,3,0.17857142857142858,24.802400738557623,False
2024-01-01T04:00:00,J005,44,6,0.20276497695852536,22.8826637710372,False
2024-01-01T04:00:00,J006,36,3,0.17475728155339806,23.264429938067757,False
2024-01-01T04:00:00,J007,49,3,0.16610169491525423,25.50547514858234,False
2024-01-01T04:00:00,J008,63,6,0.2290909090909091,39.515134699275436,False
2024-01-01T04:00:00,J009,25,2,0.1968503937007874,25.241219560169377,False
2024-01-01T04:00:00,J010,22,2,0.17054263565891473,15.205654264715248,False
2024-01-01T04:00:00,J011,61,3,0.21328671328671328,59.26658284086445,False
2024-01-01T04:00:00,J012,33,2,0.1683673469387755,17.93310622443437,False
2024-01-01T04:00:00,J013,41,2,0.2,43.10440320485142,False
2024-01-01T04:00:00,J014,36,4,0.18947368421052632,32.61287901804198,False
2024-01-01T04:15:00,J000,26,3,0.16049382716049382,57.44178427851714,False
2024-01-01T04:15:00,J001,19,1,0.16666666666666666,58.3467446537962,False
2024-01-01T04:15:00,J002,52,2,0.19330855018587362,58.143220955168495,False
2024-01-01T04:15:00,J003,52,3,0.19548872180451127,17.36230841130205,False
2024-01-01T04:15:00,J004,31,3,0.18452380952380953,39.97900918086021,False
2024-01-01T04:15:00,J005,43,5,0.19815668202764977,23.15156175493574,False
2024-01-01T04:15:00,J006,36,2,0.17475728155339806,53.13568958601194,False
2024-01-01T04:15:00,J007,56,6,0.18983050847457628,14.681891710971069,False
2024-01-01T04:15:00,J008,62,7,0.22545454545454546,43.405219847123554,False
2024-01-01T04:15:00,J009,30,3,0.23622047244094488,26.483163451231803,False
2024-01-01T04:15:00,J010,20,2,0.15503875968992248,36.556128532982854,False
2024-01-01T04:15:00,J011,51,5,0.17832167832167833,58.315718838714595,False
2024-01-01T04:15:00,J012,35,2,0.17857142857142858,42.534623038816086,False
2024-01-01T04:15:00,J013,34,3,0.16585365853658537,16.535548455481987,False
2024-01-01T04:15:00,J014,43,5,0.22631578947368422,33.9775064835565,False
2024-01-01T04:30:00,J000,27,2,0.16666666666666666,17.094954598485884,False
2024-01-01T04:30:00,J001,27,2,0.23684210526315788,33.18240210217347,False
2024-01-01T04:30:00,J002,59,8,0.21933085501858737,19.880971492166346,False
2024-01-01T04:30:00,J003,58,4,0.21804511278195488,44.979110604973215,False
2024-01-01T04:30:00,J004,38,2,0.2261904761904762,18.079945117307886,False
2024-01-01T04:30:00,J005,42,6,0.1935483870967742,47.374544553066684,False
2024-01-01T04:30:00,J006,43,3,0.2087378640776699,34.60762722975489,False
2024-01-01T04:30:00,J007,64,6,0.21694915254237288,44.06208516093946,False
2024-01-01T04:30:00,J008,55,7,0.2,38.49351182385196,False
2024-01-01T04:30:00,J009,29,1,0.2283464566929134,19.577269218877877,True
2024-01-01T04:30:00,J010,25,1,0.1937984496124031,26.833272170561532,False
2024-01-01T04:30:00,J011,62,8,0.21678321678321677,31.86897029386423,False
2024-01-01T04:30:00,J012,44,4,0.22448979591836735,45.5761334168208,False
2024-01-01T04:30:00,J013,48,2,0.23414634146341465,28.428395840007898,False
2024-01-01T04:30:00,J014,37,2,0.19473684210526315,24.226857984317714,False
2024-01-01T04:45:00,J000,33,2,0.2037037037037037,27.1210551893683,False
2024-01-01T04:45:00,J001,24,3,0.21052631578947367,37.87845890104798,False
2024-01-01T04:45:00,J002,56,4,0.20817843866171004,46.97879947546029,False
2024-01-01T04:45:00,J003,59,4,0.22180451127819548,37.71657275092724,False
2024-01-01T04:45:00,J004,32,4,0.19047619047619047,40.594493348880874,False
2024-01-01T04:45:00,J005,48,3,0.22119815668202766,13.785703485591863,False
2024-01-01T04:45:00,J006,46,5,0.22330097087378642,21.403666716428656,False
2024-01-01T04:45:00,J007,60,3,0.2033898305084746,41.0204898783667,False
2024-01-01T04:45:00,J008,61,6,0.22181818181818183,24.596866281387793,False
2024-01-01T04:45:00,J009,29,3,0.2283464566929134,16.22908763787833,False
2024-01-01T04:45:00,J010,25,1,0.1937984496124031,14.863364099585398,False
2024-01-01T04:45:00,J011,66,4,0.23076923076923078,59.52277898279695,False
2024-01-01T04:45:00,J012,35,4,0.17857142857142858,41.01150017608478,False
2024-01-01T04:45:00,J013,34,2,0.16585365853658537,41.92556109223146,False
2024-01-01T04:45:00,J014,35,2,0.18421052631578946,17.035801181026773,False
2024-01-01T05:00:00,J000,37,4,0.22839506172839505,41.33022525761103,False
2024-01-01T05:00:00,J001,25,2,0.21929824561403508,15.229718507770432,False
2024-01-01T05:00:00,J002,46,3,0.17100371747211895,27.616753751066085,False
2024-01-01T05:00:00,J003,61,7,0.22932330827067668,53.88510129023143,False
2024-01-01T05:00:00,J004,35,3,0.20833333333333334,34.1204623015671,False
2024-01-01T05:00:00,J005,43,2,0.19815668202764977,59.57541348406252,False
2024-01-01T05:00:00,J006,42,3,0.20388349514563106,49.1726009791233,False
2024-01-01T05:00:00,J007,68,5,0.2305084745762712,19.510091240538927,False
2024-01-01T05:00:00,J008,56,4,0.20363636363636364,41.86039289269555,False
2024-01-01T05:00:00,J009,23,2,0.18110236220472442,39.07232704922252,False
2024-01-01T05:00:00,J010,28,1,0.21705426356589147,19.935606176175767,False
2024-01-01T05:00:00,J011,62,4,0.21678321678321677,19.54355941606441,False
2024-01-01T05:00:00,J012,39,2,0.1989795918367347,20.589713375788158,False
2024-01-01T05:00:00,J013,40,5,0.1951219512195122,16.850675239675432,False
2024-01-01T05:00:00,J014,30,3,0.15789473684210525,18.641577701911586,False
2024-01-01T05:15:00,J000,32,3,0.19753086419753085,29.25275057683999,False
2024-01-01T05:15:00,J001,22,2,0.19298245614035087,26.97511268265312,False
2024-01-01T05:15:00,J002,62,3,0.23048327137546468,12.415335918916083,False
2024-01-01T05:15:00,J003,46,2,0.17293233082706766,18.20426092117544,False
2024-01-01T05:15:00,J004,30,1,0.17857142857142858,37.66489713233584,True
2024-01-01T05:15:00,J005,36,3,0.16589861751152074,52.34255175745981,True
2024-01-01T05:15:00,J006,37,3,0.1796116504854369,23.54365030843813,False
2024-01-01T05:15:00,J007,55,5,0.1864406779661017,56.16209332669837,True
2024-01-01T05:15:00,J008,58,7,0.2109090909090909,27.515191329804303,False
2024-01-01T05:15:00,J009,27,2,0.2125984251968504,54.15717733516178,False
2024-01-01T05:15:00,J010,30,3,0.23255813953488372,51.64304219955788,False
2024-01-01T05:15:00,J011,50,4,0.17482517482517482,18.371363611411944,False
2024-01-01T05:15:00,J012,44,5,0.22448979591836735,52.38083351674955,False
2024-01-01T05:15:00,J013,38,5,0.18536585365853658,53.03536703472849,False
2024-01-01T05:15:00,J014,34,4,0.17894736842105263,13.856545862148764,False
2024-01-01T05:30:00,J000,35,2,0.21604938271604937,50.87259547494488,False
2024-01-01T05:30:00,J001,18,1,0.15789473684210525,14.742997180731706,False
2024-01-01T05:30:00,J002,59,6,0.21933085501858737,47.569141748461796,False
2024-01-01T05:30:00,J003,60,6,0.22556390977443608,31.17234434713879,False
2024-01-01T05:30:00,J004,29,2,0.17261904761904762,34.45820990513478,False
2024-01-01T05:30:00,J005,37,2,0.17050691244239632,56.0057706578392,False
2024-01-01T05:30:00,J006,43,2,0.2087378640776699,23.119973920547512,False
2024-01-01T05:30:00,J007,49,2,0.16610169491525423,46.067826774211234,False
2024-01-01T05:30:00,J008,49,3,0.1781818181818182,58.46647542279109,False
2024-01-01T05:30:00,J009,23,3,0.18110236220472442,18.79180146329587,False
2024-01-01T05:30:00,J010,27,2,0.20930232558139536,31.83288260002948,False
2024-01-01T05:30:00,J011,63,4,0.2202797202797203,14.597512198195624,False
2024-01-01T05:30:00,J012,38,3,0.19387755102040816,27.274757724442985,False
2024-01-01T05:30:00,J013,34,3,0.16585365853658537,55.47543966614003,False
2024-01-01T05:30:00,J014,37,5,0.19473684210526315,45.32467750987101,True
2024-01-01T05:45:00,J000,28,2,0.1728395061728395,30.196943449812398,False
2024-01-01T05:45:00,J001,21,1,0.18421052631578946,53.79319845513768,False
2024-01-01T05:45:00,J002,56,8,0.20817843866171004,53.21500662385449,False
2024-01-01T05:45:00,J003,43,3,0.16165413533834586,58.057488985190055,False
2024-01-01T05:45:00,J004,29,2,0.17261904761904762,26.462626664309692,False
2024-01-01T05:45:00,J005,46,2,0.2119815668202765,36.23353440283449,False
2024-01-01T05:45:00,J006,36,2,0.17475728155339806,54.58687545053056,False
2024-01-01T05:45:00,J007,66,6,0.22372881355932203,10.696238395419812,False
2024-01-01T05:45:00,J008,62,3,0.22545454545454546,21.601157230284734,False
2024-01-01T05:45:00,J009,29,4,0.2283464566929134,26.711006918755437,False
2024-01-01T05:45:00,J010,28,2,0.21705426356589147,12.901295639390362,False
2024-01-01T05:45:00,J011,54,2,0.1888111888111888,37.55362340592369,False
2024-01-01T05:45:00,J012,31,3,0.15816326530612246,57.49711019911183,False
